molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL2057818,CCCCCCCCCCc1c(C)c(CCCCCCCCCC)c2[n+](c1C)CCCC2.[Cl-],inactive,15200.0
CHEMBL2057819,CCCCCCCCCCc1c(C)c(CCCCCCCCCC)c2[n+](c1C)CCCCC2.[Cl-],inactive,37600.0
CHEMBL469649,CCCCCCCC/C=C\c1c(C)c(/C=C\CCCCCCCC)c2[n+](c1C)CCC2.O=C([O-])C(F)(F)F,intermediate,5400.0
CHEMBL2057807,CCCCCCCC/C=C\c1c(C)cc2[n+](c1C)CCC2.[Cl-],inactive,16300.0
CHEMBL2057534,CCCCCCCC/C=C\c1c(C)cc(C)[n+]2c1CCC2.[Cl-],intermediate,9200.0
CHEMBL2057808,CCCCCCCC/C=C\c1c(C)nc(C)c(/C=C\CCCCCCCC)c1C,inactive,100000.0
CHEMBL2057809,CCCCCCCC/C=C\c1c(C)nc(CCCOC)c(/C=C\CCCCCCCC)c1C,inactive,30000.0
CHEMBL2064162,CCCCCCCC/C=C\c1c(C)cc(CCCOC)nc1C,inactive,30000.0
CHEMBL2064163,CCCCCCCC/C=C\c1c(C)cc(C)nc1CCCOC,inactive,30000.0
CHEMBL2064164,CCCCCCCC/C=C\c1c(C)cc(C)nc1C,inactive,30000.0
CHEMBL2057810,CCCCCCCC/C=C/c1c(C)c(/C=C/CCCCCCCC)c2[n+](c1C)CCC2.[Cl-],intermediate,6500.0
CHEMBL2057811,CCCCCCCCCCc1c(C)c(CCCCCCCCCC)c2[n+](c1C)CCC2.[Cl-],intermediate,7800.0
CHEMBL2057812,CCCCCCCC/C=C\c1c(C)c(/C=C/CCCCCCCC)c2[n+](c1C)CCC2.[Cl-],inactive,10100.0
CHEMBL2057813,CCCCCCCC/C=C\c1c(C)c(/C=C/CCCCCCCC)c(C)[n+]2c1CCC2.[Cl-],intermediate,9200.0
CHEMBL2057814,CCCCCCCC/C=C\c1c(C)c(/C=C\CCCCCCCC)c2[n+](c1C)CCCC2.[Cl-],inactive,10000.0
CHEMBL2057815,CCCCCCCC/C=C\c1c(C)c(/C=C\CCCCCCCC)c2[n+](c1C)CCCCC2.[Cl-],intermediate,8400.0
CHEMBL2064263,CCCCCCCC/C=C/c1c(C)cc2[n+](c1C)CCC2.[Cl-],inactive,13700.0
CHEMBL2064264,CCCCCCCCCCc1c(C)cc2[n+](c1C)CCC2.[Cl-],inactive,16400.0
CHEMBL2064265,CCCCCCCC/C=C/c1c(C)cc(C)[n+]2c1CCC2.[Cl-],intermediate,9200.0
CHEMBL2064266,CCCCCCCCCCc1c(C)cc(C)[n+]2c1CCC2.[Cl-],inactive,10500.0
CHEMBL2164212,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)NCc2ccc(C(=O)O)cc2)CC1,active,0.5
CHEMBL2164211,COCCONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,active,0.3
CHEMBL2164210,CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C#N)nc2Cl)CC1,active,0.1
CHEMBL2164209,CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)[n+]([O-])c2Cl)CC1,active,0.4
CHEMBL2164208,CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C(=O)NC(C)C)nc2C)CC1,active,0.4
CHEMBL2164207,CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2Cl)CC1,active,0.08
CHEMBL2164206,CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,active,0.3
CHEMBL2164205,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)NO)CC1,active,0.3
CHEMBL2164204,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)N(C)C)CC1,active,48.4
CHEMBL2164203,CNC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,active,0.3
CHEMBL2164202,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)CN2CCOC2=O)CC1,active,0.1
CHEMBL2164201,Cc1cc(C#N)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)CC2CCOCC2)CC1,active,0.8
CHEMBL2164220,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)CC#N)CC1,active,0.4
CHEMBL2164219,COCC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,active,0.4
CHEMBL2164218,CC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,active,0.9
CHEMBL2164217,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)Nc2cccnc2)CC1,active,0.11
CHEMBL2164216,Cc1ccncc1CN(C(=O)Nc1cccnc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,active,14.3
CHEMBL2164215,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)CC2CCOCC2)CC1,active,0.7
CHEMBL2164214,Cc1ccncc1CN(C(=O)CC1CCOCC1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,active,31.1
CHEMBL2164213,COc1ccc(N(Cc2ccsc2)C2CCN([C@H](C)CCNC(=O)c3c(C)ncnc3C)CC2)cc1,active,1.2
CHEMBL1926888,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)ncnc3C)CC2)cc1,active,10.9
CHEMBL2180528,CC(C)[C@@H](NC(=O)c1ccccc1)C(=O)N1CCC(c2ccc(Cl)cc2)CC1,inactive,20000.0
CHEMBL2110727,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1,active,3.0
CHEMBL2178577,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCC(S(C)(=O)=O)CC2)CC1,active,0.17
CHEMBL212689,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,active,0.32
CHEMBL1688243,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,active,3.1
CHEMBL41275,Cc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(C[N+](C)(C)C4CCOCC4)cc2)CCC3)cc1.[Cl-],active,1.4
CHEMBL82301,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,active,0.45
CHEMBL1201187,Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,active,3.0
CHEMBL2205805,Clc1cc(-c2ccccn2)nc(-c2ccccn2)c1,intermediate,7943.28
CHEMBL2205804,Oc1cc(-c2ccccn2)nc(-c2ccccn2)c1,inactive,501187.23
CHEMBL89445,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,inactive,25118.86
CHEMBL1976682,BrCc1ccc2ccc3ccc(CBr)nc3c2n1,inactive,199526.23
CHEMBL2205803,O=Cc1ccc2ccc3ccc(C=O)nc3c2n1,inactive,125892.54
CHEMBL2205802,OCc1ccc2ccc3ccc(CO)nc3c2n1,inactive,630957.34
CHEMBL2205801,O=Cc1ccnc2c1ccc1c(C=O)ccnc12,inactive,1000000.0
CHEMBL1623498,Oc1ccnc2c1ccc1c(O)ccnc12,inactive,1000000.0
CHEMBL316589,Cc1ccnc2c1ccc1cccnc12,inactive,63095.73
CHEMBL593442,Cc1ccnc2c1ccc1c(C)ccnc12,inactive,316227.77
CHEMBL375781,Cc1ccc2ccc3ccc(C)nc3c2n1,inactive,31622.78
CHEMBL2205808,COc1ccnc(-c2cc(OC)ccn2)c1,inactive,1584893.19
CHEMBL101165,Cc1ccnc(-c2cc(C)ccn2)c1,inactive,316227.77
CHEMBL2205807,Cc1ccc(-c2ccc(C)cn2)nc1,inactive,199526.23
CHEMBL2205806,Cc1cccc(-c2cccc(C)n2)n1,inactive,501187.23
CHEMBL415879,c1cnc2c(c1)ccc1cccnc12,inactive,50118.72
CHEMBL39879,c1ccc(-c2ccccn2)nc1,inactive,79432.82
CHEMBL2205805,Clc1cc(-c2ccccn2)nc(-c2ccccn2)c1,intermediate,8100.0
CHEMBL2205804,Oc1cc(-c2ccccn2)nc(-c2ccccn2)c1,inactive,519000.0
CHEMBL89445,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,inactive,25000.0
CHEMBL1976682,BrCc1ccc2ccc3ccc(CBr)nc3c2n1,inactive,205000.0
CHEMBL2205803,O=Cc1ccc2ccc3ccc(C=O)nc3c2n1,inactive,128000.0
CHEMBL2205802,OCc1ccc2ccc3ccc(CO)nc3c2n1,inactive,587000.0
CHEMBL2205801,O=Cc1ccnc2c1ccc1c(C=O)ccnc12,inactive,1000000.0
CHEMBL1623498,Oc1ccnc2c1ccc1c(O)ccnc12,inactive,1000000.0
CHEMBL316589,Cc1ccnc2c1ccc1cccnc12,inactive,66000.0
CHEMBL593442,Cc1ccnc2c1ccc1c(C)ccnc12,inactive,300000.0
CHEMBL375781,Cc1ccc2ccc3ccc(C)nc3c2n1,inactive,30000.0
CHEMBL2205808,COc1ccnc(-c2cc(OC)ccn2)c1,inactive,1511000.0
CHEMBL101165,Cc1ccnc(-c2cc(C)ccn2)c1,inactive,337000.0
CHEMBL2205807,Cc1ccc(-c2ccc(C)cn2)nc1,inactive,206000.0
CHEMBL2205806,Cc1cccc(-c2cccc(C)n2)n1,inactive,511000.0
CHEMBL415879,c1cnc2c(c1)ccc1cccnc12,inactive,53000.0
CHEMBL39879,c1ccc(-c2ccccn2)nc1,inactive,84000.0
CHEMBL2203613,Cc1nc2ccccc2n1[C@H]1C[C@H](C)N(CC[C@H](NC(=O)C2CCC2)c2ccccc2)[C@H](C)C1,active,8.0
CHEMBL2203612,Cc1nc2ccccc2n1[C@@H]1C[C@H]2COC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,active,9.0
CHEMBL2203621,Cc1nc2ccccc2n1[C@H]1C[C@H]2COC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,active,39.7
CHEMBL2203620,Cc1nc2ccccc2n1[C@@H]1C[C@H]2CSC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,active,21.5
CHEMBL2203619,Cc1nc2ccccc2n1C1(C)CCN(CC[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,1.2
CHEMBL2203618,Cc1nc2ccccc2n1C1[C@@H]2CN(CC[C@H](NC(=O)C3CCC3)c3ccccc3)C[C@H]12,active,17.0
CHEMBL2203617,Cc1nc2ccccc2n1C1CN(CC[C@H](NC(=O)C2CCC2)c2ccccc2)C1,active,1000.0
CHEMBL2203616,Cc1nc2ccccc2n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,active,6.0
CHEMBL2203615,Cc1nc2ccccc2n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,active,2.0
CHEMBL2203614,Cc1nc2ccccc2n1C1CCN(CC[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,20.0
CHEMBL310780,CN(C[C@@H](CCN1CCC(CCCc2ccccc2)CC1)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,50.0
CHEMBL83882,CN(C[C@@H](CCN1CCC(CCc2ccccc2)CC1)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,599.79
CHEMBL79958,CN(C[C@@H](CCN1CCC(Cc2ccccc2)CC1)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,650.13
CHEMBL83957,CN(C[C@@H](CCN1CCC(c2ccc(F)cc2)CC1)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,intermediate,2500.35
CHEMBL83963,CN(C[C@@H](CCN1CCC(c2ccc(Cl)cc2)CC1)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,250.03
CHEMBL82838,CN(C[C@@H](CCN1CCC(c2cccc(C(F)(F)F)c2)CC1)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,intermediate,1999.86
CHEMBL431795,COc1ccccc1C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1,active,1000.0
CHEMBL84120,Cc1ccccc1C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1,intermediate,1199.5
CHEMBL79369,Cc1ccccc1N1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1,active,349.95
CHEMBL79697,CN(C[C@@H](CCN1CCN(c2ccccc2)CC1)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,699.84
CHEMBL312701,CN(C[C@@H](CCN1CCC(c2ccccc2)CC1)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,inactive,10000.0
CHEMBL83818,CN(C[C@@H](CCN1CCC2(CC1)Cc1ccccc1O2)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,intermediate,3999.45
CHEMBL79566,CN(C[C@@H](CCN1CCC2(CC1)CC(O)c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,inactive,23988.33
CHEMBL2259885,CN(C[C@@H](CCN1CCC2(CC1)CC(=O)Nc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc([N+](=O)[O-])c1,intermediate,6998.42
CHEMBL2259884,CN(C[C@@H](CCN1CCC2(CC1)CNC(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc([N+](=O)[O-])c1,active,599.79
CHEMBL83745,CN1C(=O)c2ccccc2C12CCN(CC[C@H](CN(C)S(=O)(=O)c1ccccc1)c1cccc(Cl)c1)CC2,intermediate,1499.68
CHEMBL310305,CN(C[C@@H](CCN1CCC2(CC1)NC(=O)c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,299.92
CHEMBL82880,CN(C[C@@H](CCN1CCC2(CC1)CC(=O)c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,intermediate,3396.25
CHEMBL312808,CN(C[C@@H](CCN1CCC2(CC1)CNc1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,intermediate,1199.5
CHEMBL84374,CN(C[C@@H](CCN1CCC2(CCc3ccccc32)CC1)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,899.5
CHEMBL83107,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,1000.0
CHEMBL83338,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,699.84
CHEMBL79716,CN(C[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,599.79
CHEMBL89279,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccs1,intermediate,3597.49
CHEMBL421356,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,active,399.94
CHEMBL2259883,C/C=C(\C)[C@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)CN(C)S(=O)(=O)c1ccccc1,active,399.94
CHEMBL420057,CN(C[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,active,399.94
CHEMBL313071,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,active,699.84
CHEMBL313072,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc([N+](=O)[O-])c1,active,799.83
CHEMBL2259882,C/C=C(\C)[C@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)CN(C)S(=O)(=O)c1cn(C)cn1,active,1000.0
CHEMBL2259881,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cncc2ccccc12,active,1000.0
CHEMBL315084,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc2cccnc12,inactive,13995.87
CHEMBL89167,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccnc1,intermediate,8491.8
CHEMBL2263647,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc2c(c1)CCC2,intermediate,5902.01
CHEMBL328024,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc2ccccc2c1,intermediate,3396.25
CHEMBL328025,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc2ccccc12,intermediate,2600.16
CHEMBL330570,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active,1000.0
CHEMBL86419,COc1ccc(S(=O)(=O)N(C)C[C@@H](CCN2CCC3(CC2)C[S+]([O-])c2ccccc23)c2ccc(Cl)c(Cl)c2)cc1,active,349.95
CHEMBL90620,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc(Cl)cc1,active,349.95
CHEMBL88344,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc(Cl)c1,active,1000.0
CHEMBL88261,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,active,449.78
CHEMBL88644,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)C1CCCCC1,active,50.0
CHEMBL87167,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)C1CCCC1,active,500.03
CHEMBL91045,CCCCCCCCS(=O)(=O)N(C)C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1,intermediate,1798.87
CHEMBL89221,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(C)(=O)=O,active,149.97
CHEMBL88159,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)Cc1ccccc1,active,100.0
CHEMBL90272,CN(C)S(=O)(=O)N(C)C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1,intermediate,2697.74
CHEMBL88976,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccs1,intermediate,1199.5
CHEMBL232409,Clc1ccc(COc2ccc(Br)cc2CN2CCC(N3CCNCC3)CC2)cc1,active,349.95
CHEMBL234843,COC(=O)NC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,active,399.94
CHEMBL394256,CC(=O)NC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,active,389.94
CHEMBL234674,CCNC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,intermediate,3097.42
CHEMBL234672,FC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,active,279.9
CHEMBL394115,CCOC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,active,449.78
CHEMBL392868,OC1CCCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)C1,active,149.97
CHEMBL392659,OC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,active,48.98
CHEMBL233638,OC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)C1,active,349.95
CHEMBL234206,O=C1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,active,149.97
CHEMBL233635,CN(Cc1ccccc1)Cc1cc(Br)ccc1OCc1ccc(Cl)cc1,inactive,10092.53
CHEMBL234461,CN(C)Cc1cc(Br)ccc1OCc1ccc(Cl)cc1,active,599.79
CHEMBL240636,N#Cc1ccc(COc2ccc(Br)cc2/C=N/NC(=N)N)cc1,active,479.73
CHEMBL2281962,CN(C)c1cc(Br)ccc1OCc1ccc(Cl)cc1,active,599.79
CHEMBL240037,CN(/N=C/c1cc(Br)ccc1OCc1ccc(Cl)cc1)C1=NCCN1,inactive,14125.38
CHEMBL394684,CCCC/C(=N\NC(=N)N)c1cc(Cl)ccc1OCc1ccc(F)cc1,intermediate,4197.59
CHEMBL2281961,CC/C(=N\NC(=N)N)c1cc(Br)ccc1OCc1ccc(Cl)cc1,active,399.94
CHEMBL2281960,C/C(=N\NC(=N)N)c1cc(Br)ccc1OCc1ccc(C#N)cc1,active,92.9
CHEMBL240639,N=C(N)N/N=C/c1cc(Cl)ccc1OCc1ccc(Cl)cc1,active,602.56
CHEMBL238545,COc1ccc(COc2ccc(Br)cc2/C=N/NC(=N)N)cc1,active,699.84
CHEMBL239154,Cc1ccc(COc2ccc(Br)cc2/C=N/NC(=N)N)cc1,active,500.03
CHEMBL239153,N=C(N)N/N=C/c1cc(Br)ccc1OCc1cccc(C(=O)O)c1,inactive,39084.09
CHEMBL2281959,O=C(NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1)Nc1c(Cl)cc(Cl)cc1Cl,active,449.78
CHEMBL2281958,Cc1ccc(NC(=O)NCC2(O)CCC(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)cc1,intermediate,1499.68
CHEMBL2281957,N=C(N)N/N=C/c1cc(Br)ccc1OCc1cccc(Cl)c1,active,839.46
CHEMBL2281956,CC1CCN(CC2(O)CCN(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)CC1,active,209.89
CHEMBL237896,OC1CCN(CC2(O)CCN(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)CC1,intermediate,1099.01
CHEMBL234896,NCC1(O)CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,active,579.43
CHEMBL393004,OC1(C(F)(F)F)CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,active,579.43
CHEMBL240638,N=C(N)N/N=C/c1cc(Br)ccc1OCc1cccc([N+](=O)[O-])c1,intermediate,1698.24
CHEMBL395607,N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccc([N+](=O)[O-])cc1,active,899.5
CHEMBL232412,CCOC(=O)C1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,intermediate,1300.17
CHEMBL234844,NCC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,intermediate,1300.17
CHEMBL240637,N#Cc1cccc(COc2ccc(Br)cc2/C=N/NC(=N)N)c1,intermediate,1999.86
CHEMBL391378,Clc1ccc(COc2ccc(Br)cc2CN2CCCC2)cc1,intermediate,1300.17
CHEMBL234634,CCN(CC)Cc1cc(Br)ccc1OCc1ccc(Cl)cc1,intermediate,1399.59
CHEMBL233385,CCNCc1cc(Br)ccc1OCc1ccc(Cl)cc1,intermediate,1099.01
CHEMBL233845,NCc1cc(Br)ccc1OCc1ccc(Cl)cc1,intermediate,1698.24
CHEMBL429641,N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccc(Cl)cc1,active,599.79
CHEMBL2281892,Brc1ccc(COc2ccc(Br)cc2N2CCOCC2)cc1,active,1000.0
CHEMBL2281971,CCN(CC)c1cc(Br)ccc1OCc1ccc(Cl)cc1,intermediate,1399.59
CHEMBL439223,Clc1ccc(COc2ccc(Br)cc2/C=N/NC2=NCCCN2)cc1,intermediate,1999.86
CHEMBL394685,Clc1ccc(COc2ccc(Br)cc2/C=N/NC2=NCCN2)cc1,active,749.89
CHEMBL397296,N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccc(F)cc1,active,799.83
CHEMBL393274,C/C(=N\NC(=N)N)c1cc(Cl)ccc1OCc1ccc(Cl)cc1,active,139.96
CHEMBL241097,C/C(=N\NC(=N)N)c1cc(Br)ccc1OCc1ccc(Cl)cc1,active,199.99
CHEMBL397295,N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccccc1,intermediate,1901.08
CHEMBL241057,N#Cc1ccc(OCc2ccc(Cl)cc2)c(/C=N/NC(=N)N)c1,active,599.79
CHEMBL240640,N=C(N)N/N=C/c1cc(F)ccc1OCc1ccc(Cl)cc1,intermediate,3404.08
CHEMBL395843,N=C(N)N/N=C/c1cc([N+](=O)[O-])ccc1OCc1ccc(Cl)cc1,intermediate,1199.5
CHEMBL238549,COc1ccc([N+](=O)[O-])cc1COc1ccc(Br)cc1/C=N/NC(=N)N,intermediate,8709.64
CHEMBL2281970,N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccc(F)c(F)c1,intermediate,3698.28
CHEMBL391379,Clc1ccc(COc2ccc(Br)cc2CN2CCOCC2)cc1,active,1000.0
CHEMBL393068,N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccc(-c2ccccc2)cc1,intermediate,1698.24
CHEMBL238546,N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccc(OCc2ccccc2)cc1,intermediate,2897.34
CHEMBL239783,Cc1cccc(COc2ccc(Br)cc2/C=N/NC(=N)N)c1,intermediate,1698.24
CHEMBL238949,COC(=O)c1cccc(COc2ccc(Br)cc2/C=N/NC(=N)N)c1,intermediate,1599.56
CHEMBL241251,COC(=O)c1ccc(COc2ccc(Br)cc2/C=N/NC(=N)N)cc1,intermediate,1300.17
CHEMBL2281969,CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,active,34.99
